Time,eng_rpm,dsrd_rpm_baro,baro_press,coolant_temp,
105921.37743,1000,7183.625,120,10,
105925.42230,1000,7183.625,120,10,
105929.38560,1000,7183.625,120,10,
105933.37625,1000,7183.625,120,10,
105937.37757,1000,7183.625,120,10,
105941.38563,1000,7183.625,120,10,
105945.42293,1000,7183.625,120,10,
105949.37928,1000,7183.625,120,10,
105953.38442,1000,7183.625,120,10,
105957.37752,1000,7183.625,120,10,
105961.38229,1000,7183.625,120,10,
105965.42702,1000,7183.625,120,10,
105969.37562,1000,7183.625,120,10,
105973.37941,1000,7183.625,120,10,
105977.37784,1000,7183.625,120,10,
105981.37622,1000,7183.625,120,10,
105985.42521,1000,7183.625,120,10,
105989.38468,1000,7183.625,120,10,
105993.38535,1000,7183.625,120,10,
105997.37558,1000,7183.625,120,10,
106001.37855,1000,7183.625,120,10,
106005.42548,1000,7183.625,120,10,
106009.37615,1000,7183.625,120,10,
106013.38145,1000,7183.625,120,10,
106017.37906,1000,7183.625,120,10,
106021.37878,1000,7183.625,120,10,
106025.42719,1000,7183.625,120,10,
106029.37547,1000,7183.625,120,10,
106033.38494,1000,7183.625,120,10,
106037.38634,1000,7183.625,120,10,
106041.37951,1000,7183.625,120,10,
106045.42985,1000,7183.625,120,10,
106049.38259,1000,7183.625,120,10,
106053.37830,1000,7183.625,120,10,
106057.37735,1000,7183.625,120,10,
106061.38193,1000,7183.625,120,10,
106065.42493,1000,7183.625,120,10,
106069.37906,1000,7183.625,120,10,
106073.38080,1000,7183.625,120,10,
106077.38022,1000,7183.625,120,10,
106081.37932,1000,7183.625,120,10,
106085.42426,1000,7183.625,120,10,
106089.38214,1000,7183.625,120,10,
106093.37599,1000,7183.625,120,10,
106097.38335,1000,7183.625,120,10,
106101.38022,1000,7183.625,120,10,
106105.43088,1000,7183.625,120,10,
106109.37550,1000,7183.625,120,10,
106113.38433,1000,7183.625,120,10,
106117.38063,1000,7183.625,120,10,
106121.38074,1000,7183.625,120,10,
106125.42217,1000,7183.625,120,10,
106129.37943,1000,7183.625,120,10,
106133.38223,1000,7183.625,120,10,
106137.37527,1000,7183.625,120,10,
106141.37825,1000,7183.625,120,10,
106145.42653,1000,7183.625,120,10,
106149.37584,1000,7183.625,120,10,
106153.38345,1000,7183.625,120,10,
106157.38186,1000,7183.625,120,10,
106161.37734,1000,7183.625,120,10,
106165.42570,1000,7183.625,120,10,
106169.37864,1000,7183.625,120,10,
106173.37744,1000,7183.625,120,10,
106177.38142,1000,7183.625,120,10,
106181.38369,1000,7183.625,120,10,
106185.42332,1000,7183.625,120,10,
106189.38480,1000,7183.625,120,10,
106193.38253,1000,7183.625,120,10,
106197.37974,1000,7183.625,120,10,
106201.38258,1000,7183.625,120,10,
106205.42266,1000,7183.625,120,10,
106209.38212,1000,7183.625,120,10,
106213.38133,1000,7183.625,120,10,
106217.38135,1000,7183.625,120,10,
106221.38309,1000,7183.625,120,10,
106225.42676,1000,7183.625,120,10,
106229.37834,1000,7183.625,120,10,
106233.38294,1000,7183.625,120,10,
106237.37557,1000,7183.625,120,10,
106241.38025,1000,7183.625,120,10,
106245.42796,1000,7183.625,120,10,
106249.37579,1000,7183.625,120,10,
106253.37918,1000,7183.625,120,10,
106257.37653,1000,7183.625,120,10,
106261.38447,1000,7183.625,120,10,
106265.42621,1000,7183.625,120,10,
106269.37654,1000,7183.625,120,10,
106273.37827,1000,7183.625,120,10,
106277.38140,1000,7183.625,120,10,
106281.37959,1000,7183.625,120,10,
106285.42568,1000,7183.625,120,10,
106289.38528,1000,7183.625,120,10,
106293.37718,1000,7183.625,120,10,
106297.38309,1000,7183.625,120,10,
106301.37910,1000,7183.625,120,10,
106305.42697,1000,7183.625,120,10,
106309.38383,1000,7183.625,120,10,
106313.38632,1000,7183.625,120,10,
106317.37585,1000,7183.625,120,10,
106321.38072,1000,7183.625,120,10,
106325.42504,1000,7183.625,120,10,
106329.38015,1000,7183.625,120,10,
106333.38104,1000,7183.625,120,10,
106337.38282,1000,7183.625,120,10,
106341.38261,1000,7183.625,120,10,
106345.42681,1000,7183.625,120,10,
106349.37588,1000,7183.625,120,10,
106353.38090,1000,7183.625,120,10,
106357.37970,1000,7183.625,120,10,
106361.37568,1000,7183.625,120,10,
106365.42220,1000,7183.625,120,10,
106369.38545,1000,7183.625,120,10,
106373.37792,1000,7183.625,120,10,
106377.37773,1000,7183.625,120,10,
106381.38315,1000,7183.625,120,10,
106385.42509,1000,7183.625,120,10,
106389.38001,1000,7183.625,120,10,
106393.38315,1000,7183.625,120,10,
106397.38056,1000,7183.625,120,10,
106401.37716,1000,7183.625,120,10,
106405.42333,1000,7183.625,120,10,
106409.37858,1000,7183.625,120,10,
106413.38622,1000,7183.625,120,10,
106417.37806,1000,7183.625,120,10,
106421.38539,1000,7183.625,120,10,
106425.42430,1000,7183.625,120,10,
106429.38502,1000,7183.625,120,10,
106433.37619,1000,7183.625,120,10,
106437.37885,1000,7183.625,120,10,
106441.38413,1000,7183.625,120,10,
106445.42601,1000,7183.625,120,10,
106449.37556,1000,7183.625,120,10,
106453.37597,1000,7183.625,120,10,
106457.37570,1000,7183.625,120,10,
106461.38178,1000,7183.625,120,10,
106465.42268,1000,7183.625,120,10,
106469.37602,1000,7183.625,120,10,
106473.37867,1000,7183.625,120,10,
106477.37882,1000,7183.625,120,10,
106481.37666,1000,7183.625,120,10,
106485.42441,1000,7183.625,120,10,
106489.38610,1000,7183.625,120,10,
106493.37959,1000,7183.625,120,10,
106497.37810,1000,7183.625,120,10,
106501.37663,1000,7183.625,120,10,
106505.43379,1000,7183.625,120,10,
106509.37605,1000,7183.625,120,10,
106513.38446,1000,7183.625,120,10,
106517.37634,1000,7183.625,120,10,
106521.38655,1000,7183.625,120,10,
106525.43135,1000,7183.625,120,10,
106529.38215,1000,7183.625,120,10,
106533.37561,1000,7183.625,120,10,
106537.37909,1000,7183.625,120,10,
106541.37526,1000,7183.625,120,10,
106545.43274,1000,7183.625,120,10,
106549.37828,1000,7183.625,120,10,
106553.37582,1000,7183.625,120,10,
106557.38256,1000,7183.625,120,10,
106561.38468,1000,7183.625,120,10,
106565.43005,1000,7183.625,120,10,
106569.37918,1000,7183.625,120,10,
106573.37702,1000,7183.625,120,10,
106577.38444,1000,7183.625,120,10,
106581.37852,1000,7183.625,120,10,
106585.42839,1000,7183.625,120,10,
106589.37630,1000,7183.625,120,10,
106593.37815,1000,7183.625,120,10,
106597.38347,1000,7183.625,120,10,
106601.37713,1000,7183.625,120,10,
106605.42693,1000,7183.625,120,10,
106609.37726,1000,7183.625,120,10,
106613.37926,1000,7183.625,120,10,
106617.38445,1000,7183.625,120,10,
106621.38027,1000,7183.625,120,10,
106625.42579,1000,7183.625,120,10,
106629.37942,1000,7183.625,120,10,
106633.38165,1000,7183.625,120,10,
106637.38473,1000,7183.625,120,10,
106641.37688,1000,7183.625,120,10,
106645.43144,1000,7183.625,120,10,
106649.37803,1000,7183.625,120,10,
106653.38254,1000,7183.625,120,10,
106657.37860,1000,7183.625,120,10,
106661.38076,1000,7183.625,120,10,
106665.42867,1000,7183.625,120,10,
106669.38481,1000,7183.625,120,10,
106673.37786,1000,7183.625,120,10,
106677.37618,1000,7183.625,120,10,
106681.37554,1000,7183.625,120,10,
106685.42966,1000,7183.625,120,10,
106689.37928,1000,7183.625,120,10,
106693.37952,1000,7183.625,120,10,
106697.37570,1000,7183.625,120,10,
106701.38618,1000,7183.625,120,10,
106705.42534,1000,7183.625,120,10,
106709.37606,1000,7183.625,120,10,
106713.38350,1000,7183.625,120,10,
106717.37671,1000,7183.625,120,10,
106721.38455,1000,7183.625,120,10,
106725.42448,1000,7183.625,120,10,
106729.37867,1000,7183.625,120,10,
106733.37748,1000,7183.625,120,10,
106737.38095,1000,7183.625,120,10,
106741.38617,1000,7183.625,120,10,
106745.43003,1000,7183.625,120,10,
106749.37923,1000,7183.625,120,10,
106753.38065,1000,7183.625,120,10,
106757.37556,1000,7183.625,120,10,
106761.38304,1000,7183.625,120,10,
106765.43350,1000,7183.625,120,10,
106769.38492,1000,7183.625,120,10,
106773.38240,1000,7183.625,120,10,
106777.37987,1000,7183.625,120,10,
106781.37884,1000,7183.625,120,10,
106785.42607,1000,7183.625,120,10,
106789.38536,1000,7183.625,120,10,
106793.37602,1000,7183.625,120,10,
106797.38298,1000,7183.625,120,10,
106801.38485,1000,7183.625,120,10,
106805.42438,1000,7183.625,120,10,
106809.37643,1000,7183.625,120,10,
106813.38160,1000,7183.625,120,10,
106817.37540,1000,7183.625,120,10,
106821.38646,1000,7183.625,120,10,
106825.43469,1000,7183.625,120,10,
106829.37553,1000,7183.625,120,10,
106833.38496,1000,7183.625,120,10,
106837.37677,1000,7183.625,120,10,
106841.38076,1000,7183.625,120,10,
106845.42568,1000,7183.625,120,10,
106849.37682,1000,7183.625,120,10,
106853.37661,1000,7183.625,120,10,
106857.38492,1000,7183.625,120,10,
106861.37602,1000,7183.625,120,10,
106865.42585,1000,7183.625,120,10,
106869.37689,1000,7183.625,120,10,
106873.37536,1000,7183.625,120,10,
106877.37684,1000,7183.625,120,10,
106881.37741,1000,7183.625,120,10,
106885.42485,1000,7183.625,120,10,
106889.37585,1000,7183.625,120,10,
106893.38017,1000,7183.625,120,10,
106897.38679,1000,7183.625,120,10,
106901.37612,1000,7183.625,120,10,
106905.43481,1000,7183.625,120,10,
106909.38278,1000,7183.625,120,10,
106913.38064,1000,7183.625,120,10,
106917.37875,1000,7183.625,120,10,
106921.38174,1000,7183.625,120,10,
106925.42244,1000,7183.625,120,10,
106929.37801,1000,7183.625,120,10,
106933.37617,1000,7183.625,120,10,
106937.37843,1000,7183.625,120,10,
106941.37823,1000,7183.625,120,10,
106945.42849,1000,7183.625,120,10,
106949.38451,1000,7183.625,120,10,
106953.37901,1000,7183.625,120,10,
106957.37909,1000,7183.625,120,10,
106961.38139,1000,7183.625,120,10,
106965.42406,1000,7183.625,120,10,
106969.38575,1000,7183.625,120,10,
106973.37845,1000,7183.625,120,10,
106977.38418,1000,7183.625,120,10,
106981.37581,1000,7183.625,120,10,
106985.42783,1000,7183.625,120,10,
106989.37587,1000,7183.625,120,10,
106993.37581,1000,7183.625,120,10,
106997.37743,1000,7183.625,120,10,
107001.37702,1000,7183.625,120,10,
107005.42323,1000,7183.625,120,10,
107009.38141,1000,7183.625,120,10,
107013.37604,1000,7183.625,120,10,
107017.37891,1000,7183.625,120,10,
107021.37606,1000,7183.625,120,10,
107025.42420,1000,7183.625,120,10,
107029.38476,1000,7183.625,120,10,
107033.38477,1000,7183.625,120,10,
107037.37715,1000,7183.625,120,10,
107041.37583,1000,7183.625,120,10,
107045.42319,1000,7183.625,120,10,
107049.37582,1000,7183.625,120,10,
107053.37600,1000,7183.625,120,10,
107057.37663,1000,7183.625,120,10,
107061.37787,1000,7183.625,120,10,
107065.42289,1000,7183.625,120,10,
107069.38404,1000,7183.625,120,10,
107073.38176,1000,7183.625,120,10,
107077.38068,1000,7183.625,120,10,
107081.38097,1000,7183.625,120,10,
107085.42913,1000,7183.625,120,10,
107089.37687,1000,7183.625,120,10,
107093.37662,1000,7183.625,120,10,
107097.37710,1000,7183.625,120,10,
107101.37653,1000,7183.625,120,10,
107105.42289,1000,7183.625,120,10,
107109.38094,1000,7183.625,120,10,
107113.37675,1000,7183.625,120,10,
107117.37623,1000,7183.625,120,10,
107121.38652,1000,7183.625,120,10,
107125.42694,1000,7183.625,120,10,
107129.37826,1000,7183.625,120,10,
107133.38396,1000,7183.625,120,10,
107137.37902,1000,7183.625,120,10,
107141.38609,1000,7183.625,120,10,
107145.43059,1000,7183.625,120,10,
107149.37850,1000,7183.625,120,10,
107153.37826,1000,7183.625,120,10,
107157.38465,1000,7183.625,120,10,
107161.37667,1000,7183.625,120,10,
107165.42535,1000,7183.625,120,10,
107169.38204,1000,7183.625,120,10,
107173.38495,1000,7183.625,120,10,
107177.37561,1000,7183.625,120,10,
107181.38245,1000,7183.625,120,10,
107185.42257,1000,7183.625,120,10,
107189.38153,1000,7183.625,120,10,
107193.37596,1000,7183.625,120,10,
107197.38043,1000,7183.625,120,10,
107201.37981,1000,7183.625,120,10,
107205.42256,1000,7183.625,120,10,
107209.38442,1000,7183.625,120,10,
107213.38296,1000,7183.625,120,10,
107217.37939,1000,7183.625,120,10,
107221.38230,1000,7183.625,120,10,
107225.42454,1000,7183.625,120,10,
107229.37610,1000,7183.625,120,10,
107233.37587,1000,7183.625,120,10,
107237.37678,1000,7183.625,120,10,
107241.38235,1000,7183.625,120,10,
107245.43258,1000,7183.625,120,10,
107249.38516,1000,7183.625,120,10,
107253.38269,1000,7183.625,120,10,
107257.37629,1000,7183.625,120,10,
107261.38294,1000,7183.625,120,10,
107265.42542,1000,7183.625,120,10,
107269.38028,1000,7183.625,120,10,
107273.38055,1000,7183.625,120,10,
107277.38134,1000,7183.625,120,10,
107281.38044,1000,7183.625,120,10,
107285.42617,1000,7183.625,120,10,
107289.38239,1000,7183.625,120,10,
107293.38410,1000,7183.625,120,10,
107297.37653,1000,7183.625,120,10,
107301.37551,1000,7183.625,120,10,
107305.42219,1000,7183.625,120,10,
107309.37882,1000,7183.625,120,10,
107313.37881,1000,7183.625,120,10,
107317.38533,1000,7183.625,120,10,
107321.38174,1000,7183.625,120,10,
107325.42936,1000,7183.625,120,10,
107329.37946,1000,7183.625,120,10,
107333.37906,1000,7183.625,120,10,
107337.37662,1000,7183.625,120,10,
107341.37638,1000,7183.625,120,10,
107345.42924,1000,7183.625,120,10,
107349.38087,1000,7183.625,120,10,
107353.37943,1000,7183.625,120,10,
107357.38084,1000,7183.625,120,10,
107361.37768,1000,7183.625,120,10,
107365.43139,1000,7183.625,120,10,
107369.37737,1000,7183.625,120,10,
107373.37711,1000,7183.625,120,10,
107377.38530,1000,7183.625,120,10,
107381.37847,1000,7183.625,120,10,
107385.42240,1000,7183.625,120,10,
107389.37720,1000,7183.625,120,10,
107393.38510,1000,7183.625,120,10,
107397.37714,1000,7183.625,120,10,
107401.38512,1000,7183.625,120,10,
107405.42445,1000,7183.625,120,10,
107409.37834,1000,7183.625,120,10,
107413.37558,1000,7183.625,120,10,
107417.37534,1000,7183.625,120,10,
107421.38058,1000,7183.625,120,10,
107425.42285,1000,7183.625,120,10,
107429.37691,1000,7183.625,120,10,
107433.38573,1000,7183.625,120,10,
107437.38447,1000,7183.625,120,10,
107441.38230,1000,7183.625,120,10,
107445.42435,1000,7183.625,120,10,
107449.38032,1000,7183.625,120,10,
107453.37579,1000,7183.625,120,10,
107457.37604,1000,7183.625,120,10,
107461.38120,1000,7183.625,120,10,
107465.42140,1000,7183.625,120,10,
107469.38374,1000,7183.625,120,10,
107473.38396,1000,7183.625,120,10,
107477.37569,1000,7183.625,120,10,
107481.38330,1000,7183.625,120,10,
107485.42511,1000,7183.625,120,10,
107489.37535,1000,7183.625,120,10,
107493.37613,1000,7183.625,120,10,
107497.37586,1000,7183.625,120,10,
107501.37698,1000,7183.625,120,10,
107505.42381,1000,7183.625,120,10,
107509.37960,1000,7183.625,120,10,
107513.38129,1000,7183.625,120,10,
107517.37610,1000,7183.625,120,10,
107521.37770,1000,7183.625,120,10,
107525.42260,1000,7183.625,120,10,
107529.38509,1000,7183.625,120,10,
107533.38718,1000,7183.625,120,10,
107537.38256,1000,7183.625,120,10,
107541.37681,1000,7183.625,120,10,
107545.42640,1000,7183.625,120,10,
107549.37972,1000,7183.625,120,10,
107553.37746,1000,7183.625,120,10,
107557.37976,1000,7183.625,120,10,
107561.38205,1000,7183.625,120,10,
107565.43241,1000,7183.625,120,10,
107569.37718,1000,7183.625,120,10,
107573.37982,1000,7183.625,120,10,
107577.37864,1000,7183.625,120,10,
107581.37867,1000,7183.625,120,10,
107585.43180,1000,7183.625,120,10,
107589.38496,1000,7183.625,120,10,
107593.37860,1000,7183.625,120,10,
107597.38088,1000,7183.625,120,10,
107601.37549,1000,7183.625,120,10,
107605.42620,1000,7183.625,120,10,
107609.37621,1000,7183.625,120,10,
107613.38493,1000,7183.625,120,10,
107617.38000,1000,7183.625,120,10,
107621.38169,1000,7183.625,120,10,
107625.42699,1000,7183.625,120,10,
107629.38166,1000,7183.625,120,10,
107633.37857,1000,7183.625,120,10,
107637.38010,1000,7183.625,120,10,
107641.37979,1000,7183.625,120,10,
107645.42719,1000,7183.625,120,10,
107649.38041,1000,7183.625,120,10,
107653.38346,1000,7183.625,120,10,
107657.37737,1000,7183.625,120,10,
107661.37957,1000,7183.625,120,10,
107665.42245,1000,7183.625,120,10,
107669.37645,1000,7183.625,120,10,
107673.37936,1000,7183.625,120,10,
107677.37797,1000,7183.625,120,10,
107681.38646,1000,7183.625,120,10,
107685.42478,1000,7183.625,120,10,
107689.37555,1000,7183.625,120,10,
107693.37551,1000,7183.625,120,10,
107697.38022,1000,7183.625,120,10,
107701.37815,1000,7183.625,120,10,
107705.42763,1000,7183.625,120,10,
107709.38104,1000,7183.625,120,10,
107713.37779,1000,7183.625,120,10,
107717.37648,1000,7183.625,120,10,
107721.38126,1000,7183.625,120,10,
107725.42455,1000,7183.625,120,10,
107729.37579,1000,7183.625,120,10,
107733.37887,1000,7183.625,120,10,
107737.38568,1000,7183.625,120,10,
107741.37633,1000,7183.625,120,10,
107745.42210,1000,7183.625,120,10,
107749.37863,1000,7183.625,120,10,
107753.38586,1000,7183.625,120,10,
107757.37600,1000,7183.625,120,10,
107761.38525,1000,7183.625,120,10,
107765.42636,1000,7183.625,120,10,
107769.37857,1000,7183.625,120,10,
107773.37810,1000,7183.625,120,10,
107777.37638,1000,7183.625,120,10,
107781.37687,1000,7183.625,120,10,
107785.42761,1000,7183.625,120,10,
107789.38471,1000,7183.625,120,10,
107793.37767,1000,7183.625,120,10,
107797.37532,1000,7183.625,120,10,
107801.38298,1000,7183.625,120,10,
107805.42418,1000,7183.625,120,10,
107809.37768,1000,7183.625,120,10,
107813.38180,1000,7183.625,120,10,
107817.37600,1000,7183.625,120,10,
107821.38377,1000,7183.625,120,10,
107825.42644,1000,7183.625,120,10,
107829.38442,1000,7183.625,120,10,
107833.37772,1000,7183.625,120,10,
107837.38035,1000,7183.625,120,10,
107841.37978,1000,7183.625,120,10,
107845.42685,1000,7183.625,120,10,
107849.38402,1000,7183.625,120,10,
107853.38475,1000,7183.625,120,10,
107857.38028,1000,7183.625,120,10,
107861.38072,1000,7183.625,120,10,
107865.42481,1000,7183.625,120,10,
107869.37639,1000,7183.625,120,10,
107873.38303,1000,7183.625,120,10,
107877.37761,1000,7183.625,120,10,
107881.37586,1000,7183.625,120,10,
107885.42686,1000,7183.625,120,10,
107889.38025,1000,7183.625,120,10,
107893.37898,1000,7183.625,120,10,
107897.38332,1000,7183.625,120,10,
107901.37810,1000,7183.625,120,10,
107905.42336,1000,7183.625,120,10,
107909.38296,1000,7183.625,120,10,
107913.37574,1000,7183.625,120,10,
107917.37668,1000,7183.625,120,10,
107921.37828,1000,7183.625,120,10,
107925.42313,1000,7183.625,120,10,
107929.37727,1000,7183.625,120,10,
107933.37992,1000,7183.625,120,10,
107937.38009,1000,7183.625,120,10,
107941.37900,1000,7183.625,120,10,
107945.42557,1000,7183.625,120,10,
107949.38078,1000,7183.625,120,10,
107953.37552,1000,7183.625,120,10,
107957.37654,1000,7183.625,120,10,
107961.37780,1000,7183.625,120,10,
107965.42872,1000,7183.625,120,10,
107969.37913,1000,7183.625,120,10,
107973.38097,1000,7183.625,120,10,
107977.38141,1000,7183.625,120,10,
107981.38331,1000,7183.625,120,10,
107985.42409,1000,7183.625,120,10,
107989.38588,1000,7183.625,120,10,
107993.38074,1000,7183.625,120,10,
107997.37700,1000,7183.625,120,10,
108001.37658,1000,7183.625,120,10,
108005.42926,1000,7183.625,120,10,
108009.38089,1000,7183.625,120,10,
108013.37925,1000,7183.625,120,10,
108017.37811,1000,7183.625,120,10,
108021.37870,1000,7183.625,120,10,
108025.42217,1000,7183.625,120,10,
108029.38417,1000,7183.625,120,10,
108033.37683,1000,7183.625,120,10,
108037.38145,1000,7183.625,120,10,
108041.37705,1000,7183.625,120,10,
108045.42818,1000,7183.625,120,10,
108049.37911,1000,7183.625,120,10,
108053.38071,1000,7183.625,120,10,
108057.37725,1000,7183.625,120,10,
108061.37648,1000,7183.625,120,10,
108065.42230,1000,7183.625,120,10,
108069.37642,1000,7183.625,120,10,
108073.37891,1000,7183.625,120,10,
108077.37576,1000,7183.625,120,10,
108081.38390,1000,7183.625,120,10,
108085.43455,1000,7183.625,120,10,
108089.38163,1000,7183.625,120,10,
108093.38053,1000,7183.625,120,10,
108097.38288,1000,7183.625,120,10,
108101.37653,1000,7183.625,120,10,
108105.42225,1000,7183.625,120,10,
108109.38099,1000,7183.625,120,10,
108113.37686,1000,7183.625,120,10,
108117.37548,1000,7183.625,120,10,
108121.38543,1000,7183.625,120,10,
108125.43086,1000,7183.625,120,10,
108129.38102,1000,7183.625,120,10,
108133.38268,1000,7183.625,120,10,
108137.38003,1000,7183.625,120,10,
108141.37695,1000,7183.625,120,10,
108145.42900,1000,7183.625,120,10,
108149.37841,1000,7183.625,120,10,
108153.37675,1000,7183.625,120,10,
108157.37578,1000,7183.625,120,10,
108161.37943,1000,7183.625,120,10,
108165.42517,1000,7183.625,120,10,
108169.38600,1000,7183.625,120,10,
108173.38389,1000,7183.625,120,10,
108177.38057,1000,7183.625,120,10,
108181.37670,1000,7183.625,120,10,
108185.42305,1000,7183.625,120,10,
108189.37572,1000,7183.625,120,10,
108193.37664,1000,7183.625,120,10,
108197.37659,1000,7183.625,120,10,
108201.38378,1000,7183.625,120,10,
108205.43131,1000,7183.625,120,10,
108209.37761,1000,7183.625,120,10,
108213.37563,1000,7183.625,120,10,
108217.38013,1000,7183.625,120,10,
108221.37671,1000,7183.625,120,10,
108225.42265,1000,7183.625,120,10,
108229.37835,1000,7183.625,120,10,
108233.37770,1000,7183.625,120,10,
108237.37564,1000,7183.625,120,10,
108241.38243,1000,7183.625,120,10,
108245.42343,1000,7183.625,120,10,
108249.37525,1000,7183.625,120,10,
108253.37599,1000,7183.625,120,10,
108257.38654,1000,7183.625,120,10,
108261.37612,1000,7183.625,120,10,
108265.42543,1000,7183.625,120,10,
108269.37542,1000,7183.625,120,10,
108273.37928,1000,7183.625,120,10,
108277.38121,1000,7183.625,120,10,
108281.38377,1000,7183.625,120,10,
108285.42691,1000,7183.625,120,10,
108289.38508,1000,7183.625,120,10,
108293.37839,1000,7183.625,120,10,
108297.37951,1000,7183.625,120,10,
108301.37641,1000,7183.625,120,10,
108305.42960,1000,7183.625,120,10,
108309.37601,1000,7183.625,120,10,
108313.37545,1000,7183.625,120,10,
108317.38554,1000,7183.625,120,10,
108321.37708,1000,7183.625,120,10,
108325.42449,1000,7183.625,120,10,
108329.38017,1000,7183.625,120,10,
108333.38504,1000,7183.625,120,10,
108337.37596,1000,7183.625,120,10,
108341.38028,1000,7183.625,120,10,
108345.42681,1000,7183.625,120,10,
108349.38613,1000,7183.625,120,10,
108353.37572,1000,7183.625,120,10,
108357.38027,1000,7183.625,120,10,
108361.38481,1000,7183.625,120,10,
108365.42708,1000,7183.625,120,10,
108369.37999,1000,7183.625,120,10,
108373.38463,1000,7183.625,120,10,
108377.38515,1000,7183.625,120,10,
108381.37610,1000,7183.625,120,10,
108385.42651,1000,7183.625,120,10,
108389.37886,1000,7183.625,120,10,
108393.38444,1000,7183.625,120,10,
108397.37867,1000,7183.625,120,10,
108401.38378,1000,7183.625,120,10,
108405.42582,1000,7183.625,120,10,
108409.37598,1000,7183.625,120,10,
108413.37802,1000,7183.625,120,10,
108417.37822,1000,7183.625,120,10,
108421.38103,1000,7183.625,120,10,
108425.43292,1000,7183.625,120,10,
108429.37615,1000,7183.625,120,10,
108433.37917,1000,7183.625,120,10,
108437.38482,1000,7183.625,120,10,
108441.37577,1000,7183.625,120,10,
108445.42401,1000,7183.625,120,10,
108449.37998,1000,7183.625,120,10,
108453.38717,1000,7183.625,120,10,
108457.38062,1000,7183.625,120,10,
108461.37923,1000,7183.625,120,10,
108465.42301,1000,7183.625,120,10,
108469.37952,1000,7183.625,120,10,
108473.38714,1000,7183.625,120,10,
108477.37628,1000,7183.625,120,10,
108481.37659,1000,7183.625,120,10,
108485.42403,1000,7183.625,120,10,
108489.37589,1000,7183.625,120,10,
108493.37552,1000,7183.625,120,10,
108497.38614,1000,7183.625,120,10,
108501.37644,1000,7183.625,120,10,
108505.42564,1000,7183.625,120,10,
108509.38687,1000,7183.625,120,10,
108513.37540,1000,7183.625,120,10,
108517.38200,1000,7183.625,120,10,
108521.38079,1000,7183.625,120,10,
108525.43166,1000,7183.625,120,10,
108529.37675,1000,7183.625,120,10,
108533.38297,1000,7183.625,120,10,
108537.37641,1000,7183.625,120,10,
108541.37726,1000,7183.625,120,10,
108545.42229,1000,7183.625,120,10,
108549.37955,1000,7183.625,120,10,
108553.37791,1000,7183.625,120,10,
108557.38745,1000,7183.625,120,10,
108561.37600,1000,7183.625,120,10,
108565.43045,1000,7183.625,120,10,
108569.38520,1000,7183.625,120,10,
108573.37603,1000,7183.625,120,10,
108577.37795,1000,7183.625,120,10,
108581.37762,1000,7183.625,120,10,
108585.43303,1000,7183.625,120,10,
108589.38142,1000,7183.625,120,10,
108593.38263,1000,7183.625,120,10,
108597.37600,1000,7183.625,120,10,
108601.37607,1000,7183.625,120,10,
108605.42772,1000,7183.625,120,10,
108609.38735,1000,7183.625,120,10,
108613.38318,1000,7183.625,120,10,
108617.38370,1000,7183.625,120,10,
108621.37551,1000,7183.625,120,10,
108625.42256,1000,7183.625,120,10,
108629.37631,1000,7183.625,120,10,
108633.38337,1000,7183.625,120,10,
108637.38152,1000,7183.625,120,10,
108641.37747,1000,7183.625,120,10,
108645.43095,1000,7183.625,120,10,
108649.37847,1000,7183.625,120,10,
108653.38636,1000,7183.625,120,10,
108657.37737,1000,7183.625,120,10,
108661.37597,1000,7183.625,120,10,
108665.42622,1000,7183.625,120,10,
108669.38332,1000,7183.625,120,10,
108673.37542,1000,7183.625,120,10,
108677.37994,1000,7183.625,120,10,
108681.38310,1000,7183.625,120,10,
108685.42669,1000,7183.625,120,10,
108689.37594,1000,7183.625,120,10,
108693.37649,1000,7183.625,120,10,
108697.38190,1000,7183.625,120,10,
108701.38627,1000,7183.625,120,10,
108705.42332,1000,7183.625,120,10,
108709.38399,1000,7183.625,120,10,
108713.37845,1000,7183.625,120,10,
108717.37619,1000,7183.625,120,10,
108721.37683,1000,7183.625,120,10,
108725.42283,1000,7183.625,120,10,
108729.37634,1000,7183.625,120,10,
108733.37680,1000,7183.625,120,10,
108737.37640,1000,7183.625,120,10,
108741.37856,1000,7183.625,120,10,
108745.42229,1000,7183.625,120,10,
108749.38039,1000,7183.625,120,10,
108753.37760,1000,7183.625,120,10,
108757.37630,1000,7183.625,120,10,
108761.38050,1000,7183.625,120,10,
108765.42561,1000,7183.625,120,10,
108769.37747,1000,7183.625,120,10,
108773.38632,1000,7183.625,120,10,
108777.38285,1000,7183.625,120,10,
108781.37662,1000,7183.625,120,10,
108785.42888,1000,7183.625,120,10,
108789.38078,1000,7183.625,120,10,
108793.38224,1000,7183.625,120,10,
108797.37991,1000,7183.625,120,10,
108801.37741,1000,7183.625,120,10,
108805.42442,1000,7183.625,120,10,
108809.38238,1000,7183.625,120,10,
108813.38152,1000,7183.625,120,10,
108817.37648,1000,7183.625,120,10,
108821.38611,1000,7183.625,120,10,
108825.42497,1000,7183.625,120,10,
108829.37719,1000,7183.625,120,10,
108833.37626,1000,7183.625,120,10,
108837.38450,1000,7183.625,120,10,
108841.37701,1000,7183.625,120,10,
108845.42947,1000,7183.625,120,10,
108849.37619,1000,7183.625,120,10,
108853.38380,1000,7183.625,120,10,
108857.37548,1000,7183.625,120,10,
